"","MesM","DiaM","Hora","Temp","Presion","Humedad","PrecipActual","PrecipAcum","fecha"
"4176",6,25,"21",9.7,763.08,45.25,0,7.11,62521
"4177",6,25,"22",9.32,763.35,47.33,0,7.11,62522
"4178",6,25,"23",8.95,NA,48.5,0,7.11,62523
"4179",6,26,"00",8.61,763.12,49.83,0,0,62600
"4180",6,26,"01",8.19,762.78,50.75,0,0,62601
"4181",6,26,"02",7.81,762.72,51.33,0,0,62602
"4182",6,26,"03",7.5,762.49,53.58,0,0,62603
"4183",6,26,"04",7.28,762.13,56.08,0,0,62604
"4184",6,26,"05",6.86,761.81,57.5,0,0,62605
"4185",6,26,"06",6.72,762.04,57.33,0,0,62606
"4186",6,26,"07",6.75,762.34,56.08,0,0,62607
"4187",6,26,"08",7.02,762.76,53.92,0,0,62608
"4188",6,26,"09",8.58,763.16,43.18,0,0,62609
"4189",6,26,"10",10.5,763.59,38.67,0,0,62610
"4190",6,26,"11",11.25,763.63,34.08,0,0,62611
"4191",6,26,"12",11.39,763.44,34.92,0,0,62612
"4192",6,26,"13",12.35,762.93,33.42,0,0,62613
"4193",6,26,"14",13.72,762.23,30.33,0,0,62614
"4194",6,26,"15",14.63,761.79,28.83,0,0,62615
"4195",6,26,"16",14.4,761.58,28.58,0,0,62616
"4196",6,26,"17",13.6,761.73,30,0,0,62617
"4197",6,26,"18",12.67,762.02,31.67,0,0,62618
"4198",6,26,"19",12.35,762.23,36.17,0,0,62619
"4199",6,26,"20",12.43,762.04,39.42,0,0,62620
"4200",6,26,"21",12.25,761.94,39.83,0,0,62621
"4201",6,26,"22",11.89,762.02,39.25,0,0,62622
"4202",6,26,"23",11.49,NA,40.82,0,0,62623
"4203",6,27,"00",11.08,762,41,0,0,62700
"4204",6,27,"01",10.75,761.75,41.83,0,0,62701
"4205",6,27,"02",10.44,761.41,43.5,0,0,62702
"4206",6,27,"03",10.2,760.98,43.17,0,0,62703
"4207",6,27,"04",9.99,760.73,41.33,0,0,62704
"4208",6,27,"05",9.87,760.5,39.83,0,0,62705
"4209",6,27,"06",9.53,760.96,40.33,0,0,62706
"4210",6,27,"07",9.38,761.39,42,0,0,62707
"4211",6,27,"08",9.25,762.11,42.71,0,0,62708
"4212",6,27,"09",9.89,762.27,41.45,0,0,62709
"4213",6,27,"10",10.68,762.32,40.83,0,0,62710
"4214",6,27,"11",12.22,762.19,36.67,0,0,62711
"4215",6,27,"12",13.36,761.62,33.33,0,0,62712
"4216",6,27,"13",14.85,760.77,31.67,0,0,62713
"4217",6,27,"14",14.87,760.16,32,0,0,62714
"4218",6,27,"15",14.94,759.71,39.33,0,0,62715
"4219",6,27,"16",14.76,759.59,38.33,0,0,62716
"4220",6,27,"17",14.44,759.44,40.42,0,0,62717
"4221",6,27,"18",14.18,759.48,42.58,0,0,62718
"4222",6,27,"19",14.22,759.71,45.25,0,0,62719
"4223",6,27,"20",14.07,759.63,51,0,0,62720
"4224",6,27,"21",13.88,759.73,51.33,0,0,62721
"4225",6,27,"22",13.59,NA,52.71,0,0,62722
"4226",6,27,"23",13.09,759.71,60,0,0,62723
"4227",6,28,"00",13,NA,60,0,0,62800
"4228",6,28,"01",13,NA,61.67,0,0,62801
"4229",6,28,"02",13.17,759.32,63.09,0,0,62802
"4230",6,28,"03",13.19,759.02,65.67,0,0,62803
"4231",6,28,"04",13.37,758.89,66.42,0,0,62804
"4232",6,28,"05",13.69,758.57,69.33,0,0,62805
"4233",6,28,"06",13.81,758.32,71.25,0,0,62806
"4234",6,28,"07",13.88,758.44,71.33,0,0,62807
"4235",6,28,"08",14.02,758.8,72.5,0,0,62808
"4236",6,28,"09",14.41,758.51,74.17,0,0,62809
"4237",6,28,"10",14.57,759.04,75.08,0,0,62810
"4238",6,28,"11",14.79,758.78,75.33,0,0,62811
"4239",6,28,"12",14.89,758.11,73.83,0,0,62812
"4240",6,28,"13",14.89,757.43,73.5,0,0,62813
"4241",6,28,"14",14.8,757.11,74.58,0,0,62814
"4242",6,28,"15",14.34,756.77,79.83,0,0,62815
"4243",6,28,"16",14.42,756.81,81.58,0,0,62816
"4244",6,28,"17",14.45,756.9,83.5,0,0,62817
"4245",6,28,"18",14.57,757.07,81.92,0,0,62818
"4246",6,28,"19",14.41,757.54,82.18,0.23,0.23,62819
"4247",6,28,"20",14.21,NA,84.82,0.05,0.25,62820
"4248",6,28,"21",14.1,757.81,87.17,0.21,0.47,62821
"4249",6,28,"22",13.92,758.15,87.5,0.06,0.51,62822
"4250",6,28,"23",13.78,758.25,85.5,0,0.51,62823
"4251",6,29,"00",13.72,758.44,84.08,0,0,62900
"4252",6,29,"01",13.72,758.19,83.92,0,0,62901
"4253",6,29,"02",13.7,757.98,85.17,0,0,62902
"4254",6,29,"03",13.78,758.02,83.5,0,0,62903
"4255",6,29,"04",13.92,758.32,80.25,0,0,62904
"4256",6,29,"05",13.88,758.15,80,0,0,62905
"4257",6,29,"06",13.8,757.79,79.58,0,0,62906
"4258",6,29,"07",13.97,758.72,77.17,0,0,62907
"4259",6,29,"08",13.93,758.83,77.33,0,0,62908
"4260",6,29,"09",13.89,758.51,75.58,0,0,62909
"4261",6,29,"10",14.37,757.98,71.33,0,0,62910
"4262",6,29,"11",14.56,758.36,71,0,0,62911
"4263",6,29,"12",14.4,758.21,74.08,0.04,0.04,62912
"4264",6,29,"13",13.8,757.49,81.25,0.21,0.25,62913
"4265",6,29,"14",13.7,757.04,83,0,0.25,62914
"4266",6,29,"15",13.62,756.75,84.08,0,0.25,62915
"4267",6,29,"16",13.48,756.88,88.08,0,0.25,62916
"4268",6,29,"17",13.55,757.28,90.67,0,0.25,62917
"4269",6,29,"18",13.61,757.77,92,0,0.25,62918
"4270",6,29,"19",13.51,758.17,93,0,0.25,62919
"4271",6,29,"20",13.35,758.97,93.83,0.1,0.36,62920
"4272",6,29,"21",13.11,759.21,94,0.25,0.51,62921
"4273",6,29,"22",12.39,759.62,94.5,0,0.51,62922
"4274",6,29,"23",12.18,760.37,93.58,0,0.51,62923
"4275",6,30,"00",11.76,760.39,91.17,0,0,63000
"4276",6,30,"01",11.54,761.17,88.83,0,0,63001
"4277",6,30,"02",11.13,761.75,87,0,0,63002
"4278",6,30,"03",10.95,762.25,86.58,0,0,63003
"4279",6,30,"04",10.85,762.61,85.08,0,0,63004
"4280",6,30,"05",10.86,762.7,84.17,0,0,63005
"4281",6,30,"06",10.78,763.23,82.83,0,0,63006
"4282",6,30,"07",10.41,763.82,77.92,0,0,63007
"4283",6,30,"10",10.78,NA,72,NA,0,63010
"4284",6,30,"12",10.89,NA,70,NA,0,63012
"4285",6,30,"14",11.39,765.3,64,0,0,63014
"4286",6,30,"15",11.72,765.56,64,0,0,63015
"4287",6,30,"16",11.76,765.56,64,0,0,63016
"4288",6,30,"19",20.22,NA,45,NA,0,63019
"4289",7,1,"01",19,NA,43,NA,0,70101
"4290",7,6,"16",25.28,NA,41,NA,0,70616
"4291",7,6,"21",8.28,NA,46.43,NA,0,70621
"4292",7,6,"22",8.11,773.37,50.75,79.25,0,70622
"4293",7,6,"23",7.52,773.33,54.75,0,0,70623
"4294",7,7,"00",7.43,773.41,55.25,0,0,70700
"4295",7,7,"01",7.25,773.3,55.25,0,0,70701
"4296",7,7,"02",7.17,773.26,55.58,0,0,70702
"4297",7,7,"03",7.43,772.58,53,0,0,70703
"4298",7,7,"04",8.04,772.22,56.75,0,0,70704
"4299",7,7,"05",7.9,772.08,61.5,0,0,70705
"4300",7,7,"06",7.93,771.85,54.67,0,0,70706
"4301",7,7,"07",7.08,771.99,54,0,0,70707
"4302",7,7,"08",6.78,772.28,53.25,0,0,70708
"4303",7,7,"09",7.91,772.47,45.42,0,0,70709
"4304",7,7,"10",9.45,772.98,39,0,0,70710
"4305",7,7,"11",11.38,772.92,34.83,0,0,70711
"4306",7,7,"12",12.57,772.5,32.58,0,0,70712
"4307",7,7,"13",13.2,771.63,31.42,0,0,70713
"4308",7,7,"14",13,771.36,37.25,0,0,70714
"4309",7,7,"15",12.91,770.83,39.83,0,0,70715
"4310",7,7,"16",12.78,770.36,39.75,0,0,70716
"4311",7,7,"17",12.3,769.79,38.58,0,0,70717
"4312",7,7,"18",12.07,770.09,42.08,0,0,70718
"4313",7,7,"19",11.88,770.17,43.83,0,0,70719
"4314",7,7,"20",11.7,770.11,41.67,0,0,70720
"4315",7,7,"21",11.43,769.94,43,0,0,70721
"4316",7,7,"22",11.21,770.04,42.58,0,0,70722
"4317",7,7,"23",11.03,770.02,43.33,0,0,70723
"4318",7,8,"00",10.84,770.04,44.25,0,0,70800
"4319",7,8,"01",10.59,769.58,45.25,0,0,70801
"4320",7,8,"02",10.38,769.24,46.5,0,0,70802
"4321",7,8,"03",10.23,768.77,50.17,0,0,70803
"4322",7,8,"04",10.27,768.52,50,0,0,70804
"4323",7,8,"05",9.68,768.52,51.67,0,0,70805
"4324",7,8,"06",9.13,768.71,53.92,0,0,70806
"4325",7,8,"07",8.88,769.05,56.08,0,0,70807
"4326",7,8,"08",8.84,769.35,58.25,0,0,70808
"4327",7,8,"09",9.82,769.91,52.83,0,0,70809
"4328",7,8,"10",11.09,770.13,48.92,0,0,70810
"4329",7,8,"11",12.48,770.09,42.83,0,0,70811
"4330",7,8,"12",12.93,769.58,42.25,0,0,70812
"4331",7,8,"13",13.85,768.67,42.5,0,0,70813
"4332",7,8,"14",13.88,767.97,45.83,0,0,70814
"4333",7,8,"15",13.33,767.59,46.4,0,0,70815
"4334",7,8,"16",13.29,NA,42.45,0,0,70816
"4335",7,8,"17",13.12,767.27,42.42,0,0,70817
"4336",7,8,"18",12.67,767.74,45.33,0,0,70818
"4337",7,8,"19",12.17,767.78,55.75,0,0,70819
"4338",7,8,"20",12.21,767.67,56.58,0,0,70820
"4339",7,8,"21",12.44,767.57,58.83,0,0,70821
"4340",7,8,"22",12.92,767.69,50.25,0,0,70822
"4341",7,8,"23",13.29,NA,44.6,0,0,70823
"4342",7,9,"00",12.93,767.64,46.6,0,0,70900
"4343",7,9,"01",12.71,NA,49.27,0,0,70901
"4344",7,9,"02",12.51,NA,53,0,0,70902
"4345",7,9,"03",12.32,767.25,58.92,0,0,70903
"4346",7,9,"04",12.28,767.5,59.5,0,0,70904
"4347",7,9,"05",12.31,767.59,53.2,0,0,70905
"4348",7,9,"06",12.09,767.61,53.83,0,0,70906
"4349",7,9,"07",12.12,767.99,56,0,0,70907
"4350",7,9,"08",12.29,768.27,60.75,0,0,70908
"4351",7,9,"09",12.78,768.5,59.5,0,0,70909
"4352",7,9,"10",13.37,768.77,56.33,0,0,70910
"4353",7,9,"11",14.24,768.48,52.83,0,0,70911
"4354",7,9,"12",15.75,768.08,49.33,0,0,70912
"4355",7,9,"13",16.02,767.35,48.58,0,0,70913
"4356",7,9,"14",16.01,766.74,48.83,0,0,70914
"4357",7,9,"15",16.18,766.51,49.58,0,0,70915
"4358",7,9,"16",16,766.32,47.08,0,0,70916
"4359",7,9,"17",15.58,766.47,47.58,0,0,70917
"4360",7,9,"18",14.34,766.36,52.83,0,0,70918
"4361",7,9,"19",13.91,766.42,58.25,0,0,70919
"4362",7,9,"20",13.38,766.63,58.92,0,0,70920
"4363",7,9,"21",13.96,766.49,56.08,0,0,70921
"4364",7,9,"22",14.73,766.34,57,0,0,70922
"4365",7,9,"23",14.62,766.57,58.83,0,0,70923
"4366",7,10,"00",14.8,766.15,55.25,0,0,71000
"4367",7,10,"01",14.76,766.04,54.25,0,0,71001
"4368",7,10,"02",15.14,765.68,51.58,0,0,71002
"4369",7,10,"03",15.27,765.32,51,0,0,71003
"4370",7,10,"04",15.15,765.2,51.5,0,0,71004
"4371",7,10,"05",14.62,764.94,53.83,0,0,71005
"4372",7,10,"06",14.22,764.98,56.33,0,0,71006
"4373",7,10,"07",13.53,765.24,60.33,0,0,71007
"4374",7,10,"08",14.04,765.49,61.67,0,0,71008
"4375",7,10,"09",14.8,765.58,60.58,0,0,71009
"4376",7,10,"10",14.88,765.68,59.67,0,0,71010
"4377",7,10,"11",15.23,765.22,58.33,0,0,71011
"4378",7,10,"12",15.71,764.77,54.83,0,0,71012
"4379",7,10,"13",16.29,764.03,53.83,0,0,71013
"4380",7,10,"14",16.85,763.17,51.42,0,0,71014
"4381",7,10,"15",16.77,762.83,51.08,0,0,71015
"4382",7,10,"16",16.93,762.95,50.58,0,0,71016
"4383",7,10,"17",16.44,763,51,0,0,71017
"4384",7,10,"18",15.78,763.04,53,0,0,71018
"4385",7,10,"19",15.33,763.06,55.08,0,0,71019
"4386",7,10,"20",14.94,763.12,55.83,0,0,71020
"4387",7,10,"21",14.45,762.95,57.67,0,0,71021
"4388",7,10,"22",14,763.06,60.25,0,0,71022
"4389",7,10,"23",13.57,763.42,62.83,0,0,71023
"4390",7,11,"00",13.01,763.44,67.92,0,0,71100
"4391",7,11,"01",12.81,762.85,70.67,0,0,71101
"4392",7,11,"02",12.51,762.74,73.25,0,0,71102
"4393",7,11,"03",12.34,762.8,76.17,0,0,71103
"4394",7,11,"04",12.35,762.68,77.17,0,0,71104
"4395",7,11,"05",12.29,762.61,78,0,0,71105
"4396",7,11,"06",12.29,762.59,77.17,0,0,71106
"4397",7,11,"07",12.53,762.61,73.5,0,0,71107
"4398",7,11,"08",12.84,762.76,71.83,0,0,71108
"4399",7,11,"09",14.18,762.83,68.17,0,0,71109
"4400",7,11,"10",15.5,763.17,62.25,0,0,71110
"4401",7,11,"11",16.56,762.8,59.33,0,0,71111
"4402",7,11,"12",17.74,762.19,50.25,0,0,71112
"4403",7,11,"13",17.89,761.26,49.42,0,0,71113
"4404",7,11,"14",18.04,760.43,45.17,0,0,71114
"4405",7,11,"15",18.66,760.41,41.08,0,0,71115
"4406",7,11,"16",17.93,760.22,50.25,0,0,71116
"4407",7,11,"17",16.23,760.01,64,1.33,1.38,71117
"4408",7,11,"18",14.61,759.48,82.08,4.47,5.89,71118
"4409",7,11,"19",14.42,760.07,84.42,0.81,6.64,71119
"4410",7,11,"20",14.38,760.6,86.08,0.95,7.62,71120
"4411",7,11,"21",14.54,761.05,89.42,0.99,8.58,71121
"4412",7,11,"22",15.41,760.24,90.58,1.21,9.95,71122
"4413",7,11,"23",16.04,759.8,92.75,1.48,11.43,71123
"4414",7,12,"00",15.8,759.84,92.33,1.14,1.18,71200
"4415",7,12,"01",15.23,760.31,96.5,14.56,16.05,71201
"4416",7,12,"02",15.01,759.73,99,5.52,21.49,71202
"4417",7,12,"03",15.08,759.97,99,7.6,29.38,71203
"4418",7,12,"04",15.23,760.14,99,0.98,30.21,71204
"4419",7,12,"05",15.1,760.03,99,0,30.23,71205
"4420",7,12,"06",14.93,760.16,99,0,30.23,71206
"4421",7,12,"07",13.96,760.79,99,0,30.23,71207
"4422",7,12,"08",13.62,761.36,99,0.17,30.4,71208
"4423",7,12,"09",13.41,761.6,99,0.32,30.95,71209
"4424",7,12,"10",13.35,762.04,99,0.02,30.99,71210
"4425",7,12,"11",13.85,762.15,99,0,30.99,71211
"4426",7,12,"12",13.88,762.02,99,0,30.99,71212
"4427",7,12,"13",14.12,761.9,99,0,30.99,71213
"4428",7,12,"14",14.81,NA,98,0,30.99,71214
"4429",7,12,"15",15.89,761.53,87.17,0,30.99,71215
"4430",7,12,"16",16.22,761.75,77.75,0,30.99,71216
"4431",7,12,"17",15.76,762.15,72.42,0,30.99,71217
"4432",7,12,"18",14.94,762.63,72.58,0,30.99,71218
"4433",7,12,"19",14.39,762.95,73.33,0,30.99,71219
"4434",7,12,"20",13.9,763.39,73.25,0,30.99,71220
"4435",7,12,"21",13.38,763.88,73.67,0,30.99,71221
"4436",7,12,"22",13.12,763.9,73.5,0,30.99,71222
"4437",7,12,"23",12.44,764.25,77.33,0,30.99,71223
"4438",7,13,"00",11.92,764.5,79.67,0,0,71300
"4439",7,13,"01",11.29,764.62,81.1,0,0,71301
"4440",7,13,"02",10.79,764.73,82.58,0,0,71302
"4441",7,13,"03",10.43,764.81,84,0,0,71303
"4442",7,13,"04",10.05,764.98,85.75,0,0,71304
"4443",7,13,"05",9.87,764.81,87.42,0,0,71305
"4444",7,13,"06",9.28,765.15,88.5,0,0,71306
"4445",7,13,"07",8.52,765.32,90,0,0,71307
"4446",7,13,"08",8.11,765.32,90.92,0,0,71308
"4447",7,13,"09",8.85,766.1,90.75,0,0,71309
"4448",7,13,"10",10.09,766.59,83.33,0,0,71310
"4449",7,13,"11",11.21,766.47,71.83,0,0,71311
"4450",7,13,"12",12.11,765.45,66.33,0,0,71312
"4451",7,13,"13",12.4,765.17,61.33,0,0,71313
"4452",7,13,"14",13.11,765.07,56.25,0,0,71314
"4453",7,13,"15",13.26,764.81,53,0,0,71315
"4454",7,13,"16",12.74,764.71,60.92,0,0,71316
"4455",7,13,"17",12.12,764.73,67.75,0,0,71317
"4456",7,13,"18",11.35,765.18,71.33,0,0,71318
"4457",7,13,"19",10.59,765.77,74.25,0,0,71319
"4458",7,13,"20",10.69,766.08,73.83,0,0,71320
"4459",7,13,"21",10.56,766.1,71.43,0,0,71321
"4460",7,13,"23",10.19,766.72,72,0,0,71323
"4461",7,14,"00",9.87,NA,72.62,0,0,71400
"4462",7,14,"01",9.58,NA,73.8,0,0,71401
"4463",7,14,"02",9.13,767.01,75.45,0,0,71402
"4464",7,14,"06",8.42,766.45,81,0,0,71406
"4465",7,14,"07",8.25,766.7,81.42,0,0,71407
"4466",7,14,"08",8.32,766.83,82,0,0,71408
"4467",7,14,"09",9.48,766.89,81.75,0,0,71409
"4468",7,14,"10",11.5,767,76.2,0,0,71410
"4469",7,14,"11",13.04,766.96,64,0,0,71411
"4470",7,14,"12",13.88,766.86,62.11,0,0,71412
"4471",7,14,"13",14.21,766.32,60.5,0,0,71413
"4472",7,14,"14",13.76,765.87,60.92,0,0,71414
"4473",7,14,"15",13.54,765.73,61.17,0,0,71415
"4474",7,14,"16",13.23,765.62,57.92,0,0,71416
"4475",7,14,"17",12.84,765.83,61,0,0,71417
"4476",7,14,"18",12.34,766,66.33,0,0,71418
"4477",7,14,"19",11.99,766.57,69.92,0,0,71419
"4478",7,14,"20",11.96,766.57,70,0,0,71420
"4479",7,14,"21",11.79,766.67,72.09,0,0,71421
"4480",7,14,"22",11.73,766.4,75.17,0,0,71422
"4481",7,15,"06",11.55,766.8,71.12,0,0,71506
"4482",7,15,"07",11.28,767,73,0,0,71507
"4483",7,15,"12",15.17,768.04,55,0,0,71512
"4484",7,15,"13",16.53,NA,45.4,0,0,71513
"4485",7,15,"14",16.97,766.96,39.25,0,0,71514
"4486",7,15,"15",16.88,766.83,34,0,0,71515
"4487",7,15,"16",16,NA,32.92,0,0,71516
"4488",7,15,"17",15.23,767.57,39.45,0,0,71517
"4489",7,15,"18",14.26,767.97,40.42,0,0,71518
"4490",7,15,"19",13.32,768.5,42.5,0,0,71519
"4491",7,15,"20",12.7,768.86,45.42,0,0,71520
"4492",7,15,"21",12.25,768.99,51.08,0,0,71521
"4493",7,15,"22",12.03,768.92,52,0,0,71522
"4494",7,16,"11",15,770.64,41,0,0,71611
"4495",7,16,"12",15.14,770.49,43,0,0,71612
"4496",7,16,"13",15.43,769.85,40.08,0,0,71613
"4497",7,16,"14",15.79,769.24,36.25,0,0,71614
"4498",7,16,"15",15.89,768.9,38.83,0,0,71615
"4499",7,16,"16",15.74,768.82,37.75,0,0,71616
"4500",7,16,"17",15.36,768.84,40.08,0,0,71617
"4501",7,16,"18",15.03,768.97,42,0,0,71618
"4502",7,16,"19",14.54,769.3,42.73,0,0,71619
"4503",7,16,"20",14.28,769.56,42.25,0,0,71620
"4504",7,17,"13",16.3,767.84,44,0,0,71713
"4505",7,17,"14",16.72,767.27,42.92,0,0,71714
"4506",7,17,"15",16.96,766.83,43.08,0,0,71715
"4507",7,17,"16",16.87,766.66,43.5,0,0,71716
"4508",7,17,"17",16.67,NA,46.09,0,0,71717
"4509",7,17,"18",16.39,765.81,50,0,0,71718
"4510",7,17,"19",15.5,NA,54,NA,0,71719
"4511",7,17,"20",15.15,765.56,56.5,0,0,71720
"4512",7,17,"21",14.94,765.49,57.67,0,0,71721
"4513",7,17,"22",14.67,765.33,58.9,0,0,71722
"4514",7,18,"00",14.28,NA,60.43,NA,0,71800
"4515",7,18,"01",13.82,NA,60,NA,0,71801
"4516",7,18,"02",13.73,765.05,60.83,0,0,71802
"4517",7,18,"03",13.47,765.26,61.67,0,0,71803
"4518",7,18,"04",13.34,765.52,62.25,0,0,71804
"4519",7,18,"05",13.29,765.52,61.17,0,0,71805
"4520",7,18,"06",13.09,765.77,61.25,0,0,71806
"4521",7,18,"07",12.88,766.21,61.58,0,0,71807
"4522",7,18,"08",12.91,766.49,62.5,0,0,71808
"4523",7,18,"09",13.15,767.29,62.08,0,0,71809
"4524",7,18,"10",14.24,767.9,58.58,0,0,71810
"4525",7,18,"11",15.41,768.06,53.5,0,0,71811
"4526",7,18,"12",16.07,767.93,52.75,0,0,71812
"4527",7,18,"13",16.45,767.55,53.58,0,0,71813
"4528",7,18,"14",17.4,766.93,51.75,0,0,71814
"4529",7,18,"15",17.55,766.66,47.25,0,0,71815
"4530",7,18,"16",16.98,766.4,52.83,0,0,71816
"4531",7,18,"17",15.89,766.55,59.92,0,0,71817
"4532",7,18,"18",15.51,766.89,60.5,0,0,71818
"4533",7,18,"19",15.47,767.46,62.08,0,0,71819
"4534",7,18,"20",14.04,768.2,70.92,0.12,0.12,71820
"4535",7,18,"21",13.65,768.48,72.17,0.12,0.25,71821
"4536",7,18,"22",13.64,768.23,71,0,0.25,71822
"4537",7,18,"23",13.51,768.31,70.5,0,0.25,71823
"4538",7,19,"00",13.34,768.1,71.58,0,0,71900
"4539",7,19,"01",13.73,767.63,70.83,0,0,71901
"4540",7,19,"02",13.64,767.39,70.92,0,0,71902
"4541",7,19,"03",13.56,767.12,72.17,0,0,71903
"4542",7,19,"04",13.45,766.64,74.08,0,0,71904
"4543",7,19,"05",13.02,765.77,75.58,0,0,71905
"4544",7,19,"06",12.69,765.6,78.33,0,0,71906
"4545",7,19,"07",12.47,765.87,81,0,0,71907
"4546",7,19,"08",12.7,765.83,81.25,0,0,71908
"4547",7,19,"09",14.14,766,77.42,0,0,71909
"4548",7,19,"10",15.58,766.04,70.17,0,0,71910
"4549",7,19,"11",16.73,765.85,64.92,0,0,71911
"4550",7,19,"12",17.53,764.9,59.83,0,0,71912
"4551",7,19,"13",18.7,764.2,53,0,0,71913
"4552",7,19,"14",19.2,763.48,50.83,0,0,71914
"4553",7,19,"15",19.23,762.78,50.83,0,0,71915
"4554",7,19,"16",19.03,762.59,51.5,0,0,71916
"4555",7,19,"17",18.55,762.51,54.75,0,0,71917
"4556",7,19,"18",17.37,762.15,62.42,0,0,71918
"4557",7,19,"19",16.27,762.4,69.42,0,0,71919
"4558",7,19,"20",16.22,762.44,70.75,0,0,71920
"4559",7,19,"21",16.05,762.36,71,0,0,71921
"4560",7,19,"22",16.02,762.51,71.25,0,0,71922
"4561",7,19,"23",16.2,762.57,70.67,0,0,71923
"4562",7,20,"00",16.26,762.68,70.08,0,0,72000
"4563",7,20,"01",16.23,762.7,70.83,0,0,72001
"4564",7,20,"02",16.14,762.68,70.42,0,0,72002
"4565",7,20,"03",15.77,762.53,72.58,0,0,72003
"4566",7,20,"04",15.69,762.15,74.75,0,0,72004
"4567",7,20,"05",15.67,761.98,75.08,0,0,72005
"4568",7,20,"06",15.42,762.21,76.33,0,0,72006
"4569",7,20,"07",15,762.06,78.83,0,0,72007
"4570",7,20,"08",15.08,762.1,80.5,0,0,72008
"4571",7,20,"09",15.69,762.25,77.92,0,0,72009
"4572",7,20,"10",16.73,762.1,72.67,0,0,72010
"4573",7,20,"11",17.5,761.92,68.25,0,0,72011
"4574",7,20,"12",17.78,761.28,68.75,0,0,72012
"4575",7,20,"13",18.79,759.8,68.25,0,0,72013
"4576",7,20,"14",19.36,759.04,68.25,0,0,72014
"4577",7,20,"15",19.12,758.08,70.5,0,0,72015
"4578",7,20,"16",19.4,757.85,70,0,0,72016
"4579",7,20,"17",19.35,757.41,70.33,0,0,72017
"4580",7,20,"18",18.86,756.82,71.83,0,0,72018
"4581",7,20,"19",18.77,756.52,72.42,0,0,72019
"4582",7,20,"20",18.59,756.05,72.58,0,0,72020
"4583",7,20,"21",18.58,755.54,72.92,0,0,72021
"4584",7,20,"22",18.69,755.08,72,0,0,72022
"4585",7,20,"23",18.54,754.74,72,0,0,72023
"4586",7,21,"00",19.01,754.02,70.17,0,0,72100
"4587",7,21,"01",18.85,753.45,70.25,0,0,72101
"4588",7,21,"02",19.29,753.26,69.58,0,0,72102
"4589",7,21,"03",19.76,753.07,68.33,0,0,72103
"4590",7,21,"04",19.75,752.71,69,0,0,72104
"4591",7,21,"05",19.7,752.35,69.75,0,0,72105
"4592",7,21,"06",19.66,752.2,69.75,0,0,72106
"4593",7,21,"07",19.52,752.09,69.92,0,0,72107
"4594",7,21,"08",20.13,752.13,66.5,0,0,72108
"4595",7,21,"09",21.07,752.37,62,0,0,72109
"4596",7,21,"10",22.78,752.75,53.5,0,0,72110
"4597",7,21,"11",23.95,752.35,49.75,0,0,72111
"4598",7,21,"12",25.8,751.5,44.42,0,0,72112
"4599",7,21,"13",27.33,750.99,40.5,0,0,72113
"4600",7,21,"14",27.3,750.84,41.92,0,0,72114
"4601",7,21,"15",26.49,751.06,44,0,0,72115
"4602",7,21,"16",25.51,751.42,47.83,0,0,72116
"4603",7,21,"17",23.73,752.12,57.5,0.25,0.3,72117
"4604",7,21,"18",19.3,753.51,84,8.74,9.1,72118
"4605",7,21,"19",15.56,754.93,85,5.08,14.22,72119
"4606",7,21,"20",14.06,756.09,78.33,1.52,15.64,72120
"4607",7,21,"21",13.87,757,72.17,1.16,16.76,72121
"4608",7,21,"22",14.13,758.47,56.92,0,16.76,72122
"4609",7,21,"23",13.92,759.25,46.58,0,16.76,72123
"4610",7,22,"00",13.73,760.22,45.33,0,0,72200
"4611",7,22,"01",13.37,760.92,45.92,0,0,72201
"4612",7,22,"02",13.05,761.28,46.08,0,0,72202
"4613",7,22,"03",12.7,761.58,44.33,0,0,72203
"4614",7,22,"04",12.25,761.81,47.08,0,0,72204
"4615",7,22,"05",11.57,761.79,52.67,0,0,72205
"4616",7,22,"06",11.3,762.49,53.08,0,0,72206
"4617",7,22,"07",11.16,763.44,53.92,0,0,72207
"4618",7,22,"08",11.18,764.22,53.83,0,0,72208
"4619",7,22,"09",12,764.71,50.17,0,0,72209
"4620",7,22,"10",13.04,765.32,40.08,0,0,72210
"4621",7,22,"11",14.55,765.75,32.33,0,0,72211
"4622",7,22,"12",15.5,765.47,28.25,0,0,72212
"4623",7,22,"13",15.87,765.32,24.08,0,0,72213
"4624",7,22,"14",15.93,765.81,26.08,0,0,72214
"4625",7,22,"15",15.81,766.34,26,0,0,72215
"4626",7,22,"16",15.4,766.51,28.92,0,0,72216
"4627",7,22,"17",14.89,766.79,31.33,0,0,72217
"4628",7,22,"18",14.4,766.79,33.5,0,0,72218
"4629",7,22,"19",14.12,767.46,33.42,0,0,72219
"4630",7,22,"20",13.66,767.86,33,0,0,72220
"4631",7,22,"21",13.22,768.37,34.33,0,0,72221
"4632",7,22,"22",12.92,768.43,38.33,0,0,72222
"4633",7,22,"23",12.75,768.98,40,0,0,72223
"4634",7,23,"00",12.35,769.56,42.5,0,0,72300
"4635",7,23,"01",11.9,769.79,44.67,0,0,72301
"4636",7,23,"02",11.59,770.17,48.33,0,0,72302
"4637",7,23,"03",11.26,770.02,52.33,0,0,72303
"4638",7,23,"04",10.82,769.85,55.58,0,0,72304
"4639",7,23,"05",10.6,769.62,59.42,0,0,72305
"4640",7,23,"06",10.27,769.6,63.08,0,0,72306
"4641",7,23,"07",10.18,769.89,68.58,0,0,72307
